t,frame_seq,result_ready_t,capture_to_log_ms,inference_ms,refinement_ms,processing_ms,raw_x_cm,sent_x_cm,raw_vx_cm_s,sent_vx_cm_s,measurement_valid,tracking_valid,sent_valid,confidence,source,reason,actual_angle_deg,center_x_px,center_y_px,radius_px,measurement_x_cm,kalman_x_cm,kalman_vx_cm_s
4083.008391,4412,4083.026563,18.1719,5.1770,1.8546,17.1061,0.5942,0.5942,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,463.0488,75.6900,19.8671,0.5942,0.5942,0.0000
4083.024478,4413,4083.044106,19.6275,7.1289,1.6240,17.1829,0.5985,0.5985,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9950,462.8024,75.4400,20.5993,0.5985,0.5985,0.0000
4083.039911,4414,4083.059896,19.9847,5.2617,1.7781,15.5346,0.5984,0.5984,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8211,75.3619,19.8404,0.5984,0.5984,0.0000
4083.055726,4415,4083.079287,23.5605,7.6030,1.9646,19.0440,0.6063,0.6063,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5153,75.2268,20.5870,0.6063,0.6063,0.0000
4083.072513,4416,4083.100869,28.3565,9.0120,2.3083,21.2171,0.5960,0.5960,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9154,75.5464,19.7461,0.5960,0.5960,0.0000
4083.092709,4417,4083.119024,26.3155,5.2236,1.7710,17.8433,0.5984,0.5984,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8211,75.0788,19.8404,0.5984,0.5984,0.0000
4083.111083,4418,4083.134970,23.8867,5.1956,1.6860,15.6945,0.6038,0.6038,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9997,462.5809,75.0811,20.6526,0.6038,0.6038,0.0000
4083.127974,4419,4083.150857,22.8832,5.1880,1.5489,15.4843,0.5961,0.5961,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9134,75.6900,19.7400,0.5961,0.5961,0.0000
4083.144073,4420,4083.167603,23.5295,5.2421,1.5131,16.5039,0.6050,0.6050,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5627,75.4747,19.3893,0.6050,0.6050,0.0000
4083.160097,4421,4083.183459,23.3626,5.1788,1.4911,15.5061,0.6006,0.6006,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7370,75.7392,19.7563,0.6006,0.6006,0.0000
4083.176754,4422,4083.199157,22.4025,5.1642,1.6622,15.4671,0.6026,0.6026,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7186,74.9558,19.5328,0.6026,0.6026,0.0000
4083.192335,4423,4083.215385,23.0501,5.2266,1.5661,15.8534,0.5987,0.5987,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8721,75.3744,20.3778,0.5987,0.5987,0.0000
4083.208237,4424,4083.232082,23.8443,5.2110,1.7067,16.1564,0.6053,0.6053,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6117,75.6533,20.2076,0.6053,0.6053,0.0000
4083.224857,4425,4083.246458,21.6002,5.3608,0.0465,14.0579,0.6078,0.6078,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0000,462.4250,75.9387,20.1604,0.6078,0.6078,0.0000
4083.241041,4426,4083.260597,19.5553,5.1369,0.1034,13.9106,0.6074,0.6074,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4702,75.5139,20.3368,0.6074,0.6074,0.0000
4083.255983,4427,4083.277258,21.2749,5.2138,2.0697,16.3526,0.6104,0.6104,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.3535,76.1722,20.1604,0.6104,0.6104,0.0000
4083.271680,4428,4083.293276,21.5961,5.1578,1.6988,15.7714,0.6011,0.6011,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7186,74.9558,19.5328,0.6011,0.6011,0.0000
4083.292122,4429,4083.313043,20.9208,5.6153,2.4062,19.3640,0.6063,0.6063,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5153,75.4770,20.2999,0.6063,0.6063,0.0000
4083.309384,4430,4083.331282,21.8974,6.9311,1.8439,17.9858,0.6094,0.6094,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4537,75.3888,20.5213,0.6094,0.6094,0.0000
4083.324052,4431,4083.347249,23.1970,5.2107,1.6839,15.6464,0.6062,0.6062,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5791,75.1957,20.0742,0.6062,0.6062,0.0000
4083.340345,4432,4083.363061,22.7155,5.1843,1.6241,15.5680,0.6114,0.6114,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.3738,75.6226,20.4455,0.6114,0.6114,0.0000
4083.356056,4433,4083.379631,23.5743,5.7946,1.6904,16.2534,0.5970,0.5970,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8783,75.4688,20.6752,0.5970,0.5970,0.0000
4083.372475,4434,4083.393963,21.4876,5.1278,0.0490,14.0804,0.6086,0.6086,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9984,462.3966,76.1661,20.3880,0.6086,0.6086,0.0000
4083.391832,4435,4083.408698,16.8651,5.1145,0.0469,14.4214,0.6012,0.6012,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0083,462.7593,75.1324,20.3470,0.6012,0.6012,0.0000
4083.408138,4436,4083.426083,17.9454,5.1283,1.8756,17.1601,0.6027,0.6027,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7165,75.2491,19.5431,0.6027,0.6027,0.0000
4083.425667,4437,4083.441988,16.3208,5.1081,1.9394,15.4927,0.6028,0.6028,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7122,75.4052,20.1030,0.6028,0.6028,0.0000
4083.439841,4438,4083.457763,17.9217,5.1425,1.8547,15.5303,0.5990,0.5990,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8580,75.1178,19.6559,0.5990,0.5990,0.0000
4083.455994,4439,4083.475992,19.9972,5.0994,3.3123,17.9161,0.6024,0.6024,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9938,462.6547,75.5447,20.7346,0.6024,0.6024,0.0000
4083.471925,4440,4083.492125,20.2001,5.1114,1.8190,15.8736,0.6079,0.6079,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0039,462.4558,75.2493,20.5152,0.6079,0.6079,0.0000
4083.492215,4441,4083.508135,15.9199,5.1403,1.7528,15.6514,0.6051,0.6051,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6199,75.8792,20.3676,0.6051,0.6051,0.0000
4083.508330,4442,4083.529457,21.1273,5.9000,2.5854,20.9805,0.6057,0.6057,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5973,75.2493,20.3778,0.6057,0.6057,0.0000
4083.524763,4443,4083.545446,20.6826,5.3165,2.1303,15.6628,0.6027,0.6027,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6527,75.2432,20.7244,0.6027,0.6027,0.0000
4083.539983,4444,4083.562873,22.8901,7.1439,1.6876,17.1998,0.6074,0.6074,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4702,75.2247,20.3368,0.6074,0.6074,0.0000
4083.555941,4445,4083.579171,23.2299,5.2595,1.7075,15.9749,0.6037,0.6037,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6140,75.3044,19.6210,0.6037,0.6037,0.0000
4083.572137,4446,4083.595114,22.9770,5.1241,1.8208,15.7083,0.6036,0.6036,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6199,75.1365,20.4865,0.6036,0.6036,0.0000
4083.591986,4447,4083.609399,17.4125,5.1383,0.0487,13.9967,0.6006,0.6006,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7370,75.5772,19.7481,0.6006,0.6006,0.0000
4083.608198,4448,4083.625177,16.9786,5.0949,0.0510,15.5562,0.5982,0.5982,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8926,75.2903,20.4886,0.5982,0.5982,0.0000
4083.624191,4449,4083.641409,17.2187,5.1259,1.7323,15.9016,0.5974,0.5974,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9216,75.0952,19.7276,0.5974,0.5974,0.0000
4083.640244,4450,4083.657367,17.1233,5.1161,1.7370,15.7146,0.6033,0.6033,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6896,76.0761,20.4373,0.6033,0.6033,0.0000
4083.655718,4451,4083.675816,20.0988,5.1072,3.5222,18.1393,0.6007,0.6007,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7327,75.4667,20.8044,0.6007,0.6007,0.0000
4083.672298,4452,4083.691741,19.4428,5.1277,1.7055,15.5968,0.6064,0.6064,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5091,74.8550,20.5931,0.6064,0.6064,0.0000
4083.691870,4453,4083.708047,16.1763,5.1208,1.7896,15.7968,0.5961,0.5961,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9134,75.8336,19.7400,0.5961,0.5961,0.0000
4083.708100,4454,4083.726576,18.4767,5.1259,3.4654,18.2548,0.6061,0.6061,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5829,75.1380,20.3757,0.6061,0.6061,0.0000
4083.723660,4455,4083.746847,23.1866,6.1136,3.3871,19.8254,0.6005,0.6005,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8024,75.2288,20.2999,0.6005,0.6005,0.0000
4083.740636,4456,4083.762952,22.3161,5.3241,1.5605,15.7618,0.6094,0.6094,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9955,462.3738,75.3396,20.4414,0.6094,0.6094,0.0000
4083.755995,4457,4083.779305,23.3105,5.6456,1.6007,16.1162,0.6025,0.6025,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6629,75.1017,20.4475,0.6025,0.6025,0.0000
4083.772298,4458,4083.795680,23.3821,5.2762,1.6569,16.0613,0.6026,0.6026,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6588,75.6800,20.4516,0.6026,0.6026,0.0000
4083.792138,4459,4083.811753,19.6143,5.1732,2.0028,15.8440,0.6012,0.6012,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7124,75.6941,19.5390,0.6012,0.6012,0.0000
4083.807756,4460,4083.828558,20.8016,5.2566,2.0619,16.4171,0.5989,0.5989,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0057,462.8252,75.2388,19.8445,0.5989,0.5989,0.0000
4083.823879,4461,4083.844197,20.3184,5.1390,1.7186,15.3985,0.5982,0.5982,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9927,462.8211,75.2203,19.8322,0.5982,0.5982,0.0000
4083.839702,4462,4083.859887,20.1858,5.1822,1.6848,15.3647,0.5992,0.5992,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7921,75.6780,20.5891,0.5992,0.5992,0.0000
4083.855671,4463,4083.876826,21.1543,5.1522,1.9451,16.6412,0.6031,0.6031,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6383,75.3808,20.3737,0.6031,0.6031,0.0000
4083.872228,4464,4083.893088,20.8594,5.1148,1.7697,15.9406,0.6057,0.6057,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0078,462.5768,75.7369,20.3696,0.6057,0.6057,0.0000
4083.892313,4465,4083.909138,16.8246,5.1186,1.7234,15.8198,0.6050,0.6050,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6240,76.0556,20.3676,0.6050,0.6050,0.0000
4083.908122,4466,4083.926049,17.9269,5.1687,1.7958,16.6085,0.6081,0.6081,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5053,75.8933,20.0086,0.6081,0.6081,0.0000
4083.923998,4467,4083.942227,18.2292,5.1073,1.8555,15.8850,0.5960,0.5960,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9175,75.2511,19.7317,0.5960,0.5960,0.0000
4083.939941,4468,4083.960741,20.7999,5.9773,2.6448,18.1286,0.6019,0.6019,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6855,75.4339,20.5603,0.6019,0.6019,0.0000
4083.955809,4469,4083.976743,20.9344,5.3807,0.0479,15.7716,0.6012,0.6012,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7124,75.6941,19.5390,0.6012,0.6012,0.0000
4083.972272,4470,4083.991258,18.9855,5.3580,0.0439,14.1793,0.6118,0.6118,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0029,462.2920,76.3342,20.0989,0.6118,0.6118,0.0000
4083.992173,4471,4084.008150,15.9773,5.1659,1.7123,15.8282,0.6038,0.6038,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6732,75.3457,20.2609,0.6038,0.6038,0.0000
4084.008206,4472,4084.025499,17.2930,5.1155,1.8389,17.0300,0.6093,0.6093,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4558,75.1058,20.5152,0.6093,0.6093,0.0000
4084.025647,4473,4084.043987,18.3395,5.1196,4.5763,18.2128,0.5986,0.5986,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8742,75.6021,20.6711,0.5986,0.5986,0.0000
4084.039842,4474,4084.059647,19.8055,5.1498,1.6762,15.3132,0.6054,0.6054,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6096,75.6328,20.2096,0.6054,0.6054,0.0000
4084.055872,4475,4084.077502,21.6305,6.1990,2.3961,17.6172,0.6052,0.6052,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5565,75.3126,19.3831,0.6052,0.6052,0.0000
4084.072183,4476,4084.092139,19.9560,5.1218,0.0474,14.1696,0.5959,0.5959,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9216,74.8102,19.7276,0.5959,0.5959,0.0000
4084.092317,4477,4084.108767,16.4499,5.1497,0.0452,16.2646,0.6026,0.6026,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6588,74.9417,20.4434,0.6026,0.6026,0.0000
4084.107783,4478,4084.125567,17.7849,5.1203,1.8223,16.4883,0.5936,0.5936,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0082,463.0529,75.2491,19.8589,0.5936,0.5936,0.0000
4084.123966,4479,4084.141510,17.5445,5.1087,1.5977,15.7087,0.5976,0.5976,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9134,75.6900,19.7400,0.5976,0.5976,0.0000
4084.140416,4480,4084.157283,16.8666,5.1093,1.8022,15.4642,0.5981,0.5981,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9948,462.8191,75.5177,19.8425,0.5981,0.5981,0.0000
4084.155897,4481,4084.179233,23.3359,5.2893,2.7534,21.6289,0.6000,0.6000,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7614,75.4360,20.3491,0.6000,0.6000,0.0000
4084.173682,4482,4084.195623,21.9408,5.2433,1.8293,16.0399,0.6021,0.6021,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6773,75.5508,20.5603,0.6021,0.6021,0.0000
4084.192191,4483,4084.211571,19.3798,5.1649,1.7832,15.7167,0.6041,0.6041,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5996,75.8069,19.9061,0.6041,0.6041,0.0000
4084.207906,4484,4084.228680,20.7743,5.5375,2.2891,16.7885,0.6134,0.6134,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0062,462.2633,75.5693,20.2507,0.6134,0.6134,0.0000
4084.223827,4485,4084.244218,20.3911,5.1379,1.6381,15.2893,0.6008,0.6008,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7306,75.0581,20.5316,0.6008,0.6008,0.0000
4084.240056,4486,4084.260073,20.0173,5.1199,1.9484,15.5423,0.6092,0.6092,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4007,75.8687,20.3798,0.6092,0.6092,0.0000
4084.255803,4487,4084.276889,21.0859,5.1466,1.7897,16.5906,0.6044,0.6044,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5871,75.0996,20.6588,0.6044,0.6044,0.0000
4084.272320,4488,4084.293113,20.7930,5.2324,1.6799,15.8826,0.6100,0.6100,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.3679,75.7208,19.8712,0.6100,0.6100,0.0000
4084.292496,4489,4084.309204,16.7077,5.1404,1.8301,15.8607,0.5975,0.5975,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9175,75.3906,19.7358,0.5975,0.5975,0.0000
4084.308174,4490,4084.325757,17.5833,5.1254,1.8676,16.2501,0.5988,0.5988,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8660,75.7579,20.9541,0.5988,0.5988,0.0000
4084.323835,4491,4084.341545,17.7096,5.1086,1.9585,15.5497,0.6096,0.6096,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4455,75.1058,20.8003,0.6096,0.6096,0.0000
4084.339929,4492,4084.357333,17.4039,5.1101,1.8440,15.4621,0.6088,0.6088,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4765,74.9312,19.7748,0.6088,0.6088,0.0000
4084.355783,4493,4084.378043,22.2593,5.2584,2.4738,20.3846,0.6078,0.6078,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4558,75.2493,20.5152,0.6078,0.6078,0.0000
4084.374026,4494,4084.395665,21.6386,5.2817,1.8663,17.2789,0.5980,0.5980,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8396,75.1732,19.6415,0.5980,0.5980,0.0000
4084.392219,4495,4084.411587,19.3673,5.1549,1.9068,15.6887,0.6061,0.6061,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5235,75.7046,20.5952,0.6061,0.6061,0.0000
4084.408147,4496,4084.428980,20.8326,5.9450,2.3367,17.0770,0.5953,0.5953,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,463.0057,75.1178,19.6230,0.5953,0.5953,0.0000
4084.423933,4497,4084.445316,21.3829,5.1967,2.5710,16.1055,0.5942,0.5942,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,463.0467,75.9710,19.8651,0.5942,0.5942,0.0000
4084.439999,4498,4084.461133,21.1336,5.1805,2.3051,15.5267,0.6060,0.6060,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5850,75.8379,20.6649,0.6060,0.6060,0.0000
4084.455827,4499,4084.478875,23.0483,5.1596,3.4732,17.5126,0.6040,0.6040,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6037,75.4398,19.6230,0.6040,0.6040,0.0000
4084.472122,4500,4084.494710,22.5884,5.1175,1.8216,15.4739,0.6114,0.6114,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.3143,75.8484,20.5419,0.6114,0.6114,0.0000
4084.491757,4501,4084.510666,18.9090,5.1585,1.9939,15.6326,0.6065,0.6065,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5053,75.5464,19.7215,0.6065,0.6065,0.0000
4084.507615,4502,4084.527820,20.2041,5.1273,2.0545,16.8492,0.6105,0.6105,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0060,462.3717,75.6164,20.4434,0.6105,0.6105,0.0000
4084.524172,4503,4084.543855,19.6828,5.6602,1.6384,15.7643,0.6000,0.6000,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8211,75.3619,19.8404,0.6000,0.6000,0.0000
4084.540111,4504,4084.559799,19.6887,5.1424,1.8028,15.6170,0.6094,0.6094,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4537,75.8441,20.5213,0.6094,0.6094,0.0000
4084.556086,4505,4084.580670,24.5836,5.7673,3.9595,20.5249,0.6035,0.6035,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9961,462.6037,75.4398,19.6230,0.6035,0.6035,0.0000
4084.573746,4506,4084.596536,22.7907,5.2049,1.7757,15.4822,0.6099,0.6099,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4332,75.8297,20.1030,0.6099,0.6099,0.0000
4084.592349,4507,4084.614086,21.7366,7.3260,1.8736,17.3038,0.5978,0.5978,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9052,75.1691,19.7112,0.5978,0.5978,0.0000
4084.607840,4508,4084.629167,21.3278,5.4097,0.0468,14.7354,0.6088,0.6088,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4784,74.5925,20.3532,0.6088,0.6088,0.0000
4084.624050,4509,4084.643598,19.5483,5.1615,0.0455,14.1899,0.6016,0.6016,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7573,75.7169,20.3532,0.6016,0.6016,0.0000
4084.640370,4510,4084.659579,19.2093,5.1391,1.6923,15.6647,0.5985,0.5985,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8806,75.5998,19.8876,0.5985,0.5985,0.0000
4084.656311,4511,4084.676772,20.4616,5.1296,1.9074,16.9472,0.5964,0.5964,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8990,75.6039,19.7174,0.5964,0.5964,0.0000
4084.672490,4512,4084.693255,20.7642,5.1611,1.7583,16.1665,0.6061,0.6061,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5235,75.5487,20.5952,0.6061,0.6061,0.0000
4084.692401,4513,4084.709473,17.0721,5.1112,1.8498,15.9843,0.6090,0.6090,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4086,75.5303,20.2752,0.6090,0.6090,0.0000
4084.708337,4514,4084.726471,18.1335,5.1359,2.0419,16.6712,0.6036,0.6036,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6814,75.8687,20.5644,0.6036,0.6036,0.0000
4084.724268,4515,4084.744166,19.8987,6.9952,1.8301,17.4549,0.6060,0.6060,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5871,75.0996,20.6588,0.6060,0.6060,0.0000
4084.739934,4516,4084.759891,19.9563,5.1901,1.8192,15.4049,0.5999,0.5999,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8250,74.8289,20.4209,0.5999,0.5999,0.0000
4084.755893,4517,4084.781316,25.4228,6.4052,2.1741,21.0776,0.6003,0.6003,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7493,75.3044,19.7482,0.6003,0.6003,0.0000
4084.773192,4518,4084.797430,24.2376,5.4227,2.2424,15.7898,0.6028,0.6028,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6507,75.6821,20.7305,0.6028,0.6028,0.0000
4084.792137,4519,4084.813202,21.0644,5.1820,2.1780,15.5262,0.6048,0.6048,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5727,75.0976,20.9274,0.6048,0.6048,0.0000
4084.807903,4520,4084.829468,21.5654,5.2396,2.2466,15.9507,0.6085,0.6085,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0073,462.4640,74.7279,20.6259,0.6085,0.6085,0.0000
4084.824118,4521,4084.847151,23.0330,7.0863,1.8186,17.4324,0.6079,0.6079,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5112,75.5180,20.5829,0.6079,0.6079,0.0000
4084.840031,4522,4084.863311,23.2796,5.1646,1.7948,15.8641,0.6043,0.6043,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6527,75.2432,20.7244,0.6043,0.6043,0.0000
4084.856080,4523,4084.884797,28.7167,5.2156,4.0956,21.2546,0.5986,0.5986,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9947,462.7983,75.6205,20.8782,0.5986,0.5986,0.0000
4084.875438,4524,4084.900690,25.2518,5.2034,1.7413,15.4956,0.5968,0.5968,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9462,75.4234,19.5636,0.5968,0.5968,0.0000
4084.893776,4525,4084.917394,23.6179,5.2054,1.6672,16.4713,0.6027,0.6027,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7165,75.3947,19.5349,0.6027,0.6027,0.0000
4084.909599,4526,4084.933239,23.6396,5.2110,1.5076,15.5233,0.6052,0.6052,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6178,75.0355,20.2137,0.6052,0.6052,0.0000
4084.926496,4527,4084.949895,23.3994,5.2946,1.5353,16.3991,0.6045,0.6045,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9905,462.5829,75.1380,20.3757,0.6045,0.6045,0.0000
4084.942523,4528,4084.967356,24.8327,5.7992,1.4736,17.0073,0.6009,0.6009,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7265,75.2119,20.5357,0.6009,0.6009,0.0000
4084.959584,4529,4084.987346,27.7616,5.4762,1.7916,19.6474,0.5985,0.5985,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8191,75.6613,19.8425,0.5985,0.5985,0.0000
4084.972334,4530,4085.004301,31.9672,6.3161,1.5368,16.6195,0.6078,0.6078,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4558,75.5611,20.5152,0.6078,0.6078,0.0000
4084.996669,4531,4085.022698,26.0297,5.2684,2.1029,18.1570,0.6107,0.6107,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.3432,75.1855,20.2814,0.6107,0.6107,0.0000
4085.007727,4532,4085.040448,32.7213,5.1654,1.7943,17.3079,0.6077,0.6077,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5194,75.3867,20.5911,0.6077,0.6077,0.0000
4085.023909,4533,4085.057104,33.1947,5.1319,1.7531,16.2040,0.5984,0.5984,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0004,462.7962,75.0581,20.5972,0.5984,0.5984,0.0000
4085.056581,4534,4085.074010,17.4287,5.1506,1.9801,16.6080,0.5960,0.5960,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9175,75.3906,19.7358,0.5960,0.5960,0.0000
4085.072628,4535,4085.089549,16.9212,5.1024,1.8670,15.2656,0.6018,0.6018,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6899,75.0645,19.7010,0.6018,0.6018,0.0000
4085.091517,4536,4085.106754,15.2367,5.1164,1.4672,15.0870,0.5967,0.5967,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0066,462.9196,74.9517,19.7338,0.5967,0.5967,0.0000
